X,Y,Straatnaam,Persoon,Datum,Opmerking,Check,fid,icon_url
4.4810629311272,50.973436931319,Donckervoetweg,,,,,,./0.png
4.47801005176867,50.9887055609306,Brugvoetweg,,,,,,./0.png
4.48084794421749,50.9906489921068,Brugvoetweg,,,,,,./0.png
4.44326598688197,50.9837620481225,Grote Molenvoetweg,,,,,,./0.png
4.44564628380782,50.9856080359382,Grote Molenvoetweg,,,,,,./0.png
4.44474318642258,50.9759710308792,Eppegemsemolenvoetweg,,,,,,./0.png
4.47560558300675,50.9836555212056,Sempschebrugvoetweg,,,,,,./0.png
4.47763061023747,50.9829619852132,Sempschebrugvoetweg,,,,,,./0.png
4.47912814302564,50.987150081309,Arendvoetweg,,,,,,./0.png
4.43775198779906,50.9909084089121,Kleine Molenvoetweg,,,,,,./0.png
4.43391940985331,50.9894991017471,Kleine Molenvoetweg,,,,,,./0.png
4.45077669067606,50.9928136295953,Grote Molenweg,,,,,,./0.png
4.4585738187007,50.9821593590892,Boskerkvoetweg,,,,,,./0.png
4.45824938652115,50.982433188333,Boskerkvoetweg,,,,,,./0.png
4.43646766744454,50.9495811349422,Kauwenbergsweidevoetweg,,,,,,./0.png
4.44164541386352,50.9535207475473,Kauwenbergsweidevoetweg,,,,,,./0.png
4.43567702503909,50.9591826642642,Bleekveldsvoetweg,,,,,,./0.png
4.43431512292281,50.961109365633,Bleekveldsvoetweg,,,,,,./0.png
4.44566112887475,50.9690264845119,Tappersvoetweg,,,,,,./0.png
4.44414235845158,50.9682900716158,Tappersvoetweg,,,,,,./0.png
4.44645194942085,50.9687907687646,Waterleestvoetweg,,,,,,./0.png
4.44758924464384,50.9693969566224,Waterleestvoetweg,,,,,,./0.png
4.45053511263179,50.9719457816355,Eppegemsemolenvoetweg,,,,,,./0.png
4.44392953929624,50.9682177936628,Tappersveldweg,,,,,,./0.png
4.4404071327749,50.9664665182534,Tappersveldweg,,,,,,./0.png
4.45355676610538,50.9656496751912,Drieschvoetweg,,,,,,./0.png
4.45207364760348,50.9660583192088,Drieschvoetweg,,,,,,./0.png
4.49093242468352,50.9859966797667,Diepeweg,,,,,,./0.png
4.45790893787788,50.9864729690252,Groonivoetweg,,,,,,./0.png
4.45680746717997,50.9860048660678,Groonivoetweg,,,,,,./0.png
4.45678533039305,50.9860153715937,Meervoetweg,,,,,,./0.png
4.45637754345222,50.9843389812724,Meervoetweg,,,,,,./0.png
4.45490584420216,50.985872667072,Groonivoetweg,,,,,,./0.png
4.44861663050577,50.9842395800388,Kleempoelvoetweg,,,,,,./0.png
4.44962658313093,50.9848477213022,Kleempoelvoetweg,,,,,,./0.png
4.46022912555828,50.9837936713673,Tarwevoetweg,,,,,,./0.png
4.46055011995593,50.9835309894664,Tarwevoetweg,,,,,,./0.png
4.46285852859475,50.9847170845976,Bovenkerkvoetweg,,,,,,./0.png
4.46336242519409,50.9844437503594,Bovenkerkvoetweg,,,,,,./0.png
4.46423689525656,50.9837677189569,Kerkvoetweg,,,,,,./0.png
4.46493970966062,50.9831932953259,Kerkvoetweg,,,,,,./0.png
4.46566636081464,50.9807643412609,Sint-Pietersvoetweg,,,,,,./0.png
4.46376805484877,50.9794852414787,Sint-Pietersvoetweg,,,,,,./0.png
4.45738120923586,50.9786854786629,Guldenboomvoetweg,,,,,,./0.png
4.45784013505061,50.9781007842717,Guldenboomvoetweg,,,,,,./0.png
4.45526270884304,50.9780502373373,Timmermansvoetweg,,,,,,./0.png
4.45522344193228,50.9777983332486,Timmermansvoetweg,,,,,,./0.png
4.4663290138599,50.992790068754,Kapelvoetweg,,,,,,./0.png
4.4734399689,50.9892148748152,Kapelvoetweg,,,,,,./0.png
4.42013120600328,50.9710483948719,Bos-van-Steenvoetweg,,,,,,./0.png
4.4127068517753,50.9728079844837,Bos-van-Steenvoetweg,,,,,,./0.png
4.41727896327707,50.9912304916633,Sint-Bernardusvoetweg,,,,,,./0.png
4.41502768934228,50.9909025006769,Sint-Bernardusvoetweg,,,,,,./0.png
4.39010569915827,51.0005881821636,Waterloovoetweg,,,,,,./0.png
4.38875471231337,51.0052701453957,Waterloovoetweg,,,,,,./0.png
4.44628117863123,50.9649577518995,Katersvoetweg,,,,,,./0.png
4.44749003702386,50.9654888025589,Katersvoetweg,,,,,,./0.png
4.45163190281365,50.9669590465225,Waenrodevoetweg,,,,,,./0.png
4.45230164246735,50.966535179425,Waenrodevoetweg,,,,,,./0.png
4.45269095673119,50.9703943878443,Kompenhofvoetweg,,,,,,./0.png
4.45175922124958,50.9699891613398,Kompenhofvoetweg,,,,,,./0.png
4.45876587901783,50.9681381998676,Goudvinkvoetweg,,,,,,./0.png
4.45850499146584,50.9679109604006,Goudvinkvoetweg,,,,,,./0.png
4.45601981488702,50.9665202101331,Brouwershofvoetweg,,,,,,./0.png
4.4565376102771,50.9663536151363,Brouwershofvoetweg,,,,,,./0.png
4.45456916870481,50.9641506555268,Kleinenwarandenvoetweg,,,,,,./0.png
4.45558198175765,50.963513072048,Kleinenwarandenvoetweg,,,,,,./0.png
4.44749445375974,50.9550125204929,Lange Tangebeekvoetweg,,,,,,./0.png
4.43656987321539,50.9494208353924,Lange Tangebeekvoetweg,,,,,,./0.png
4.4224505405805,50.9496259157994,Verbrande Brugvoetweg,,,,,,./0.png
4.42077218604011,50.9496686696241,Verbrande Brugvoetweg,,,,,,./0.png
4.50338528401908,50.974572425238,Fabiolavoetweg,,,,,,./0.png
4.50402029977402,50.974275581022,Fabiolavoetweg,,,,,,./0.png
4.50522228446126,50.975094187283,Fabiolavoetweg,,,,,,./0.png
4.50306585616831,50.9661686890762,Bonekruidvoetweg,,,,,,./0.png
4.50338483056985,50.96587433477,Bonekruidvoetweg,,,,,,./0.png
4.50219297654884,50.9665500446691,Salievoetweg,,,,,,./0.png
4.50222227771215,50.9669037070022,Salievoetweg,,,,,,./0.png
4.50491736860604,50.9665987093402,Dillevoetweg,,,,,,./0.png
4.5047594077603,50.9667560912066,Dillevoetweg,,,,,,./0.png
4.49995841860552,50.9676583180295,Diependaaldreef,,,,,,./0.png
4.50102784309187,50.9676821224145,Diependaaldreef,,,,,,./0.png
4.5042747324003,50.9674104548636,Rozemarijnvoetweg,,,,,,./0.png
4.5036548176471,50.9672825547048,Rozemarijnvoetweg,,,,,,./0.png
4.50023805955585,50.9634922526606,Witloofvoetweg,,,,,,./0.png
4.5006870186344,50.9632059320611,Witloofvoetweg,,,,,,./0.png
4.50345694556394,50.9673363729647,Muntvoetweg,,,,,,./0.png
4.50334230455088,50.9676581658206,Muntvoetweg,,,,,,./0.png
4.50476673905821,50.9653895305166,Marjoleinvoetweg,,,,,,./0.png
4.50479635063441,50.9658432271978,Marjoleinvoetweg,,,,,,./0.png
4.52034363359665,50.9643870061994,Heidevoetweg,,,,,,./0.png
4.51045484822881,50.9608802980559,Kleine Achterstemolenweg,,,,,,./0.png
4.51289547566583,50.9598233725704,Kleine Achterstemolenweg,,,,,,./0.png
4.51548316182677,50.9587947931838,Kleine Achterstemolenweg,,,,,,./0.png
4.49788979007769,50.9586511937417,Meulekensvoetweg,,,,,,./0.png
4.50409199760403,50.9594301736357,Meulekensvoetweg,,,,,,./0.png
4.49337128392176,51.0036109696906,Werfheide,,,,,,./0.png
4.49411618874911,51.0026741418933,Werfheide,,,,,,./0.png
4.49219482569182,50.9998287868809,Werfheide,,,,,,./0.png
4.4936230086763,50.9901989556482,Aspergevoetweg,,,,,,./0.png
4.4933969967202,50.9900312110101,Aspergevoetweg,,,,,,./0.png
4.5003397363861,50.9932010997004,Eikvoetweg,,,,,,./0.png
4.50098509197839,50.9948631436419,Eikvoetweg,,,,,,./0.png
4.49681484771926,50.9856358691857,Bremvoetweg,,,,,,./0.png
4.4968918176093,50.9862406383248,Bremvoetweg,,,,,,./0.png
4.51465065773735,50.9947273287367,Ambroosvoetweg,,,,,,./0.png
4.51041405855677,50.9932064252276,Ambroosvoetweg,,,,,,./0.png
4.51008455371491,50.9946418182019,Ambroosdreef,,,,,,./0.png
4.5104500989764,50.9931892983412,Ambroosdreef,,,,,,./0.png
4.50780411205968,50.9924465010919,Ambroosvoetweg,,,,,,./0.png
4.47753228229186,50.9809530303547,Klokputweg,,,,,,./0.png
4.47372750306394,50.9738270595253,Paul van Ostaijenvoetweg,,,,,,./0.png
4.47259782730124,50.9748388347671,Paul van Ostaijenvoetweg,,,,,,./0.png
4.47078035579599,50.9748262000482,Kerselarenvoetweg,,,,,,./0.png
4.46965115937755,50.9740185683835,Kerselarenvoetweg,,,,,,./0.png
4.47218058708361,50.9758158035312,Kerselarenvoetweg,,,,,,./0.png
4.47712990062443,50.9737570434842,Emile Verbruggevoetweg,,,,,,./0.png
4.47743560844762,50.9733496059326,Emile Verbruggevoetweg,,,,,,./0.png
4.46663794548703,50.9722367208081,Spoeltjesvoetweg,,,,,,./0.png
4.46609675773631,50.9715426093465,Spoeltjesvoetweg,,,,,,./0.png
4.47179244426849,50.9679639304905,Hauwlandvoetweg,,,,,,./0.png
4.47287169099748,50.9660639755495,Hauwlandvoetweg,,,,,,./0.png
4.48573066842073,50.9839973960507,Broekvoetweg,,,,,,./0.png
4.4945725867782,50.9779881525534,Broekvoetweg,,,,,,./0.png
4.48695294294729,50.9845117964316,Diepeweg,,,,,,./0.png
4.48743123891056,50.9841422171404,Diepeweg,,,,,,./0.png
4.48794915703046,50.9789836065691,Broekvoetweg,,,,,,./0.png
4.47698267730507,50.990935584084,Arendvoetweg,,,,,,./0.png
4.47796672610234,50.9887287254365,Arendvoetweg,,,,,,./0.png
4.47671394930706,50.9843807479326,Gulderijvoetweg,,,,,,./0.png
4.47462848542129,50.9855818791239,Gulderijvoetweg,,,,,,./0.png
4.43295773145002,50.9507640778162,Kauwenbergsweidevoetweg,,,,,,./0.png
4.43675916188139,50.9497629880415,Kauwenbergsweidevoetweg,,,,,,./0.png
4.49041489588769,50.9852213324163,Distelvinkbrugvoetweg,,,,,,./0.png
4.49147407879034,50.9843851152307,Distelvinkbrugvoetweg,,,,,,./0.png
4.49404953570841,50.9785138931709,Distelvinkbrugvoetweg,,,,,,./0.png
4.4914571075324,50.9843736495493,Vriezenbroekvoetweg,,,,,,./0.png
4.48981484427714,50.9820825943121,Vriezenbroekvoetweg,,,,,,./0.png
4.51300735551926,50.9712342674723,Schiplakenvoetweg,,,,,,./0.png
4.52221616722649,50.9760834943246,Schiplakenvoetweg,,,,,,./0.png
4.49421194633558,50.9643914973664,Thorekensvoetweg,,,,,,./0.png
4.4959365647824,50.9641114148699,Thorekensvoetweg,,,,,,./0.png
4.49850944215431,50.9606728107157,Molenveldvoetweg,,,,,,./0.png
4.49871552863541,50.9609597457079,Molenveldvoetweg,,,,,,./0.png
4.5013496514179,50.9616785764126,Keselaersvoetweg,,,,,,./0.png
4.50108933165242,50.9624710420674,Keselaersvoetweg,,,,,,./0.png
4.47868812340818,50.9595425671455,Steenmolenvoetweg,,,,,,./0.png
4.4772886680694,50.9584364554168,Steenmolenvoetweg,,,,,,./0.png
4.48753537101772,50.9908937167497,Gasthuishofvoetweg,,,,,,./0.png
4.48773294251185,50.9917544247673,Gasthuishofvoetweg,,,,,,./0.png
4.49239620474354,50.9872415564834,Diepeweg,,,,,,./0.png
4.49090943553657,50.9859827172624,Diepeweg,,,,,,./0.png
4.4732824289112,50.9706278766423,Santvoetweg,,,,,,./0.png
4.47465995433724,50.9700472938816,Santvoetweg,,,,,,./0.png
4.47573876321274,50.9706431459271,Dorpvoetweg,,,,,,./0.png
4.47823906963817,50.9722152679328,Dorpvoetweg,,,,,,./0.png
4.47234340312986,50.9651801931061,Rotstraet,,,,,,./0.png
4.47732418112548,50.9614125687724,Rotstraet,,,,,,./0.png
4.48973444287387,50.9819673504011,Sennebroekweg,,,,,,./0.png
4.48800982442673,50.9789762944022,Sennebroekweg,,,,,,./0.png
4.46364011346001,50.9906628691014,Bengerdvoetweg,,,,,,./0.png
4.46608064845084,50.9921769813651,Bengerdvoetweg,,,,,,./0.png
4.38702911998801,50.9991862767737,Boschdreeftvoetweg,,,,,,./0.png
4.38315228928539,51.0021991990505,Boschdreeftvoetweg,,,,,,./0.png
4.40951900029109,50.9883279106998,Obboschvoetweg,,,,,,./0.png
4.41310390097059,50.9821089295141,Obboschvoetweg,,,,,,./0.png
4.45373944053895,50.9862109305797,Groonivoetweg,,,,,,./0.png
4.45453349020094,50.9856816638831,Groonivoetweg,,,,,,./0.png
4.40855363581669,50.9772951042479,Korte Vijfbundervoetweg,,,,,,./0.png
4.40788149767984,50.9771005915955,Korte Vijfbundervoetweg,,,,,,./0.png
4.44919104503926,50.9600707927567,Kasteelvoetweg,,,,,,./0.png
4.45096597957779,50.9584305936529,Kasteelvoetweg,,,,,,./0.png
4.45133528192675,50.9598711520656,Groenevoetweg,,,,,,./0.png
4.45126830242863,50.9593321710213,Groenevoetweg,,,,,,./0.png
4.44781093264165,50.952187821409,Kooypaelvoetweg,,,,,,./0.png
4.44693514257353,50.955417112137,Kooypaelvoetweg,,,,,,./0.png
4.4559479972308,50.9638228373204,Zenneblokvoetweg,,,,,,./0.png
4.45685881890194,50.9635139502689,Zenneblokvoetweg,,,,,,./0.png
4.45139606789296,50.9647244727509,Schransveldvoetweg,,,,,,./0.png
4.45167632071475,50.9635918988358,Schransveldvoetweg,,,,,,./0.png
4.4934117506051,50.9978785993711,Balkvoetweg,,,,,,./0.png
4.49614421945548,50.9991886068765,Balkvoetweg,,,,,,./0.png
4.49625948488875,50.9992398116287,Balkvoetweg,,,,,,./0.png
4.49941911344827,50.9999182689248,Balkvoetweg,,,,,,./0.png
4.48996734750364,50.994917077454,Gasthuishofweg,,,,,,./0.png
4.48850279749182,50.9923821373748,Gasthuishofweg,,,,,,./0.png
4.49862580179532,50.9720335837485,Walemskasteelvoetweg,,,,,,./0.png
4.50021239448435,50.9686818548444,Walemskasteelvoetweg,,,,,,./0.png
4.50847760248396,50.969254012464,Kattenbosvoetweg,,,,,,./0.png
4.50761650257964,50.9701976331426,Kattenbosvoetweg,,,,,,./0.png
4.46848728928349,50.9743881947558,Ijzerenvoetweg,,,,,,./0.png
4.46791435294655,50.9754256347066,Ijzerenvoetweg,,,,,,./0.png
4.4120072503323,50.9943644542424,Wolfsputvoetweg,,,,,,./0.png
4.41777730199495,50.9962933277782,Wolfsputvoetweg,,,,,,./0.png
4.4647682837108,50.9722257207148,Damvoetweg,,,,,,./0.png
4.46365631215651,50.9733934271535,Damvoetweg,,,,,,./0.png
4.46445638985596,50.9737200379125,Damvoetweg,,,,,,./0.png
4.46409703292617,50.9735791472815,Damvoetweg,,,,,,./0.png
4.46800588484902,50.9708167484242,Biesmansblokvoetweg,,,,,,./0.png
4.47178930085334,50.9679858663612,Biesmansblokvoetweg,,,,,,./0.png
4.49473728998284,50.9731714093845,Geuzenhoekvoetweg,,,,,,./0.png
4.49440505518104,50.9746827734423,Geuzenhoekvoetweg,,,,,,./0.png
4.51739032356933,50.9557231175231,Kleine Achterstemolenweg,,,,,,./0.png
4.51545454434062,50.9587725569355,Kleine Achterstemolenweg,,,,,,./0.png
4.51775646091301,50.9560498526283,Kleine Achterstemolenweg,,,,,,./0.png
4.50293129795909,50.9608267606576,Molenkensbeekvoetweg,,,,,,./0.png
4.5050670975825,50.959737745975,Molenkensbeekvoetweg,,,,,,./0.png
4.49640185109086,50.9596993114982,Lichtvoetweg,,,,,,./0.png
4.4961340290449,50.9606986440612,Lichtvoetweg,,,,,,./0.png
4.49802573947654,50.9639740828705,Oude Wippendriesvoetweg,,,,,,./0.png
4.49968352800587,50.965453719559,Oude Wippendriesvoetweg,,,,,,./0.png
4.50010051717163,50.9646914881005,Oude Wippendriesvoetweg,,,,,,./0.png
4.50771142709693,50.9703225226351,Bosvoetweg,,,,,,./0.png
4.50749784817271,50.972438121335,Bosvoetweg,,,,,,./0.png
4.50853184499467,50.9691888976614,Kattenbosvoetweg,,,,,,./0.png
4.50941328590511,50.9683455993118,Kattenbosvoetweg,,,,,,./0.png
4.50754700232317,50.9663376344569,Mosvinvoetweg,,,,,,./0.png
4.50942345637004,50.9683221148378,Mosvinvoetweg,,,,,,./0.png
4.51205930557019,50.9694013202617,Mosvinvoetweg,,,,,,./0.png
4.51403576869462,50.9701997666865,Mosvinvoetweg,,,,,,./0.png
4.52023636438418,50.9601989755279,Grote Bergsevoetweg,,,,,,./0.png
4.516376669098,50.9616798012159,Grote Bergsevoetweg,,,,,,./0.png
4.51397304636617,50.9617139658234,Grote Bergsevoetweg,,,,,,./0.png
4.51629869545474,50.9617075595752,Kleine Bergsevoetweg,,,,,,./0.png
4.51945239104784,50.9620155686608,Kleine Bergsevoetweg,,,,,,./0.png
4.52404183274621,50.9889483773196,Huninvoetweg,,,,,,./0.png
4.52292308132257,50.9909863069653,Huninvoetweg,,,,,,./0.png
4.43965059076431,50.9631325703826,Tappersveldvoetweg,,,,,,./0.png
4.4403489640165,50.9640805853909,Tappersveldvoetweg,,,,,,./0.png
4.45060080899369,50.9719372615329,Kumpenveldvoetweg,,,,,,./0.png
4.45479443686236,50.9741595201028,Kumpenveldvoetweg,,,,,,./0.png
4.47039934218117,50.9805705983394,Limietvoetweg,,,,,,./0.png
4.46424620203427,50.9776463939042,Limietvoetweg,,,,,,./0.png
4.4649547437449,50.9747070612756,Limietvoetweg,,,,,,./0.png
4.46418856815312,50.9753773395378,Limietvoetweg,,,,,,./0.png
4.4642652716785,50.9776458602693,Heidevoetweg,,,,,,./0.png
4.46800758260426,50.9759739635081,Heidevoetweg,,,,,,./0.png
4.47676182200825,50.9784081432987,Zemstsebergvoetweg,,,,,,./0.png
4.45421048332553,50.9767688315349,Sittersveldvoetweg,,,,,,./0.png
4.44878623008194,50.9790709031603,Sittersveldvoetweg,,,,,,./0.png
4.44010742955529,50.9917147820933,Blauwenvoetweg,,,,,,./0.png
4.43657488521577,50.9943329762476,Blauwenvoetweg,,,,,,./0.png
4.46242483963223,50.9786749566088,Tinelvoetweg,,,,,,./0.png
4.46316728426469,50.978301421539,Tinelvoetweg,,,,,,./0.png
4.45266117877167,50.9731506044568,Kumpenveldvoetweg,,,,,,./0.png
4.444056968959,50.999676660861,Beekveldvoetweg,,,,,,./0.png
4.44631905097025,50.9966080366274,Beekveldvoetweg,,,,,,./0.png
4.4365901421974,50.9967653952224,Hombeeksedriesvoetweg,,,,,,./0.png
4.43394327735512,51.0002505738835,Hombeeksedriesvoetweg,,,,,,./0.png
4.4343009386329,50.9992920959171,Hombeeksedriesvoetweg,,,,,,./0.png
4.42528650051937,50.9891684663927,Vekelheidevoetweg,,,,,,./0.png
4.42280999051529,50.9914005712014,Vekelheidevoetweg,,,,,,./0.png
4.42001650023717,50.9928537292158,Vekelheidevoetweg,,,,,,./0.png
4.42120304745937,50.9766573072535,Holstveldvoetweg,,,,,,./0.png
4.41842989795027,50.9777587325763,Holstveldvoetweg,,,,,,./0.png
4.4206674021911,50.9763840816775,Holstveldvoetweg,,,,,,./0.png
4.42295914792534,50.9729899718533,Bos-van-Steenstraat,,,,,,./0.png
4.42228111595794,50.9726782992034,Bos-van-Steenstraat,,,,,,./0.png
4.41909775544225,50.97039192387,Bos-van-Steenstraat,,,,,,./0.png
4.41601271405494,50.9767789786263,Vijfbundervoetweg,,,,,,./0.png
4.41233778244549,50.9782646120327,Vijfbundervoetweg,,,,,,./0.png
4.42540684301192,50.9735087097771,Heiblokvoetweg,,,,,,./0.png
4.4293326478978,50.9749197335686,Heiblokvoetweg,,,,,,./0.png
4.4115817774033,50.9790714444841,Trenzelsevoetweg,,,,,,./0.png
4.41311074068289,50.9820638584462,Trenzelsevoetweg,,,,,,./0.png
4.41556521640059,50.9831843628673,Trenzelsevoetweg,,,,,,./0.png
4.42508816971957,50.9766903922619,Pepermansvoetweg,,,,,,./0.png
4.42507630565582,50.9795580956559,Pepermansvoetweg,,,,,,./0.png
4.4057744397667,50.9882263024235,Kollintenvoetweg,,,,,,./0.png
4.39710241357781,50.9893658662876,Kollintenvoetweg,,,,,,./0.png
4.39992980694757,50.990791345896,Kollintenvoetweg,,,,,,./0.png
4.39265622410714,50.9971979988302,Bos-van-Aavoetweg,,,,,,./0.png
4.39045092502692,50.9959807502349,Bos-van-Aavoetweg,,,,,,./0.png
4.42942418904218,50.9880822497602,Wantroostvoetweg,,,,,,./0.png
4.43149557815525,50.9918273457605,Wantroostvoetweg,,,,,,./0.png
4.50175323538564,50.9949981566894,"Vinkebrug
",,,,,,./0.png
4.5006599107602,50.9982007694138,"Vinkebrug
",,,,,,./0.png
4.45663869746408,51.0012826309206,"Waterkensvoetweg
",,,,,,./0.png
4.4574591160682,51.0015151748253,"Waterkensvoetweg
",,,,,,./0.png
4.44255347712004,50.9522230195038,"Kauwenbergsweidevoetweg
",,,,,,./0.png
4.52728261635042,50.9662726443902,Steentjesboswegel,,,,,,./0.png
4.51766713824224,50.965684987816,Steentjesboswegel,,,,,,./0.png
4.49978198877943,51.0000409410692,Korte Bakkestraat,,,,,,./0.png
4.50443011847687,51.0009948926031,Korte Bakkestraat,,,,,,./0.png
4.47824556441384,50.9722404323261,Kostersvoetweg,,,,,,./0.png
4.47891447297092,50.9714643086577,Kostersvoetweg,,,,,,./0.png
4.45047607232297,50.9918490410053,Mispeleerenweg,,,,,,./0.png
4.40796959917809,50.9726353976473,Grote Verbeetvoetweg,,,,,,./0.png
4.4061918709602,50.972281453852,Grote Verbeetvoetweg,,,,,,./0.png
4.49500450646504,51.0042069640767,Werfheidevoetweg,,,,,,./0.png
4.49335641221318,51.0036316181195,Werfheidevoetweg,,,,,,./0.png
4.40856667735001,50.9871225489196,Korte Obboschvoetweg,,,,,,./0.png
4.40626850076377,50.9882729850038,Korte Obboschvoetweg,,,,,,./0.png
4.42429475757094,50.9494875159988,Korte Erasmusberm,,,,,,./0.png
4.42279532589231,50.9484487205025,Korte Erasmusberm,,,,,,./0.png
4.43635955919748,50.9494804603666,Erasmusberm,,,,,,./0.png
4.42505353397753,50.9497290106074,Erasmusberm,,,,,,./0.png
4.43475810342719,50.9613301055409,Humpeleveldsvoetweg,,,,,,./0.png
4.43635695708311,50.9594029336249,Lecharlesvoetweg,,,,,,./0.png
4.42823146774468,50.9686134955146,Vitshageveldsvoetweg,,,,,,./0.png
4.42619727247285,50.9648065823055,Vitshageveldsvoetweg,,,,,,./0.png
4.4472019375109,50.9551559883183,Korte Tangebeekberm,,,,,,./0.png
4.44256208788163,50.9522149597683,Korte Tangebeekberm,,,,,,./0.png
4.46421885695196,50.9666537589935,Hooyvettersberm,,,,,,./0.png
4.46573401615826,50.9662113220158,Hooyvettersberm,,,,,,./0.png
4.47139936981901,50.967205105714,Hooyvettersberm,,,,,,./0.png
4.47172022421164,50.9669439282198,Hauwlandberm,,,,,,./0.png
4.47529461973745,50.9687472249047,Zenneberm,,,,,,./0.png
4.48068418362027,50.969163223734,Zenneberm,,,,,,./0.png
4.47530248390303,50.968778590108,Watermolenvoetweg,,,,,,./0.png
4.47129924824674,50.9723441080652,Pleintjesvoetweg,,,,,,./0.png
4.47221148973383,50.9726643373302,Pleintjesvoetweg,,,,,,./0.png
4.47145825776046,50.9672407602603,Watermolenberm,,,,,,./0.png
4.42504986030574,50.975032202509,Heusvoetweg,,,,,,./0.png
4.42437529084222,50.9746272592193,Heusvoetweg,,,,,,./0.png
4.50862120878964,50.9642572959197,Binnenbeekvoetweg,,,,,,./0.png
4.47340079215856,50.9688495986302,Watermolenberm,,,,,,./0.png
4.49066054303792,50.9881244813636,Bordekensvoetweg,,,,,,./0.png
4.49192173339706,50.9870188135176,Bordekensvoetweg,,,,,,./0.png
4.43302996772112,50.9507980096941,Dorentweg,,,,,,./0.png
4.40858135413865,50.9871341121575,Obboschvoetweg,,,,,,./0.png
4.51118787708677,50.9602985496828,Kleine Achterstemolenweg,,,,,,./0.png
4.50177397601839,50.9949575103864,Vinkebrug,,,,,,./0.png
4.44632617599199,50.9965721860217,Dasmusweg,,,,,,./0.png
4.43695397148057,50.9944596130662,Dasmusweg,,,,,,./0.png
4.48604170589662,50.960366452335,Steenveldvoetweg,,,,,,./0.png
4.51930146511895,50.9601217617657,Buelensvoetweg,,,,,,./0.png
4.51800543767022,50.9563329879504,Buelensvoetweg,,,,,,./0.png
4.44725172324053,50.9552423622278,Sennebrugvoetweg,,,,,,./0.png
4.43651533168792,50.9496040350624,Lange Tangebeekvoetweg,,,,,,./0.png
4.43691851685147,50.9497472282744,Kauwenbergsweidevoetweg,,,,,,./0.png
4.43672076291841,50.9497797569889,Kauwenbergsweidevoetweg,,,,,,./0.png
4.4329269217566,50.9505018903946,Lange Tangebeekvoetweg,,,,,,./0.png
4.43295627187579,50.9505296389488,Kauwenbergsweidevoetweg,,,,,,./0.png
4.43300056525312,50.9507378659112,Kauwenbergsweidevoetweg,,,,,,./0.png
4.43288341720313,50.9507842200575,Dorentweg,,,,,,./0.png
